"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged"
0.885,0.89,0.889447236180904,0.885572139303483,0.889447236180904,0.885,0.887218045112782,0.5,0.4425,0.4975,0.8875,0.8875,378.199622347702,1
0.905,0.915,0.914141414141414,0.905940594059406,0.914141414141414,0.905,0.909547738693467,0.5,0.4525,0.495,0.91,0.91,362.880263376246,1
0.94,0.93,0.930693069306931,0.939393939393939,0.930693069306931,0.94,0.935323383084577,0.5,0.47,0.505,0.935,0.935,357.897116273149,1
0.92,0.925,0.924623115577889,0.920398009950249,0.924623115577889,0.92,0.922305764411028,0.5,0.46,0.4975,0.9225,0.9225,356.085783908521,1
0.91,0.855,0.862559241706161,0.904761904761905,0.862559241706161,0.91,0.885644768856448,0.5,0.455,0.5275,0.8825,0.8825,419.52505063339,1
0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.5,0.4475,0.5,0.895,0.895,408.278264571142,1
0.93,0.905,0.907317073170732,0.928205128205128,0.907317073170732,0.93,0.918518518518519,0.5,0.465,0.5125,0.9175,0.9175,391.401074084513,1
0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.5,0.4425,0.5,0.885,0.885,405.327831077116,1
0.885,0.87,0.87192118226601,0.883248730964467,0.87192118226601,0.885,0.878411910669975,0.5,0.4425,0.5075,0.8775,0.8775,428.043228883128,1
0.925,0.875,0.880952380952381,0.921052631578947,0.880952380952381,0.925,0.902439024390244,0.5,0.4625,0.525,0.9,0.9,401.418120574718,1
0.885,0.875,0.876237623762376,0.883838383838384,0.876237623762376,0.885,0.880597014925373,0.5,0.4425,0.505,0.88,0.88,397.528595605552,1
0.885,0.875,0.876237623762376,0.883838383838384,0.876237623762376,0.885,0.880597014925373,0.5,0.4425,0.505,0.88,0.88,389.663020172703,1
0.93,0.895,0.898550724637681,0.927461139896373,0.898550724637681,0.93,0.914004914004914,0.5,0.465,0.5175,0.9125,0.9125,396.462420904301,1
0.955,0.96,0.959798994974874,0.955223880597015,0.959798994974874,0.955,0.957393483709273,0.5,0.4775,0.4975,0.9575,0.9575,334.089325245187,1
0.895,0.88,0.881773399014778,0.893401015228426,0.881773399014778,0.895,0.88833746898263,0.5,0.4475,0.5075,0.8875,0.8875,418.297279145524,1
0.875,0.885,0.883838383838384,0.876237623762376,0.883838383838384,0.875,0.879396984924623,0.5,0.4375,0.495,0.88,0.88,402.577072828653,1
0.92,0.91,0.910891089108911,0.919191919191919,0.910891089108911,0.92,0.915422885572139,0.5,0.46,0.505,0.915,0.915,354.125203432996,1
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.5,0.4575,0.5,0.915,0.915,370.997633578244,1
0.87,0.86,0.861386138613861,0.868686868686869,0.861386138613861,0.87,0.865671641791045,0.5,0.435,0.505,0.865,0.865,430.156495479991,1
0.915,0.855,0.863207547169811,0.909574468085106,0.863207547169811,0.915,0.888349514563107,0.5,0.4575,0.53,0.885,0.885,425.920520295809,1
0.965,0.915,0.919047619047619,0.963157894736842,0.919047619047619,0.965,0.941463414634146,0.5,0.4825,0.525,0.94,0.94,358.133299221196,1
0.935,0.93,0.930348258706468,0.934673366834171,0.930348258706468,0.935,0.932668329177057,0.5,0.4675,0.5025,0.9325,0.9325,346.114509066087,1
0.925,0.915,0.915841584158416,0.924242424242424,0.915841584158416,0.925,0.920398009950249,0.5,0.4625,0.505,0.92,0.92,384.310726565099,1
0.92,0.91,0.910891089108911,0.919191919191919,0.910891089108911,0.92,0.915422885572139,0.5,0.46,0.505,0.915,0.915,374.812967165022,1
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.5,0.445,0.5,0.89,0.89,404.688347509517,1
0.89,0.885,0.885572139303483,0.889447236180904,0.885572139303483,0.89,0.887780548628429,0.5,0.445,0.5025,0.8875,0.8875,408.061622266725,1
0.94,0.905,0.908212560386473,0.937823834196891,0.908212560386473,0.94,0.923832923832924,0.5,0.47,0.5175,0.9225,0.9225,354.348188591217,1
0.935,0.92,0.921182266009852,0.934010152284264,0.921182266009852,0.935,0.928039702233251,0.5,0.4675,0.5075,0.9275,0.9275,334.651609143282,1
0.89,0.875,0.876847290640394,0.888324873096447,0.876847290640394,0.89,0.883374689826303,0.5,0.445,0.5075,0.8825,0.8825,402.323765942911,1
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.5,0.475,0.5,0.95,0.95,293.035628105195,1
0.905,0.91,0.909547738693467,0.90547263681592,0.909547738693467,0.905,0.907268170426065,0.5,0.4525,0.4975,0.9075,0.9075,346.990930307428,1
0.95,0.915,0.917874396135266,0.948186528497409,0.917874396135266,0.95,0.933660933660934,0.5,0.475,0.5175,0.9325,0.9325,348.42992387072,1
0.93,0.895,0.898550724637681,0.927461139896373,0.898550724637681,0.93,0.914004914004914,0.5,0.465,0.5175,0.9125,0.9125,379.442268499926,1
0.88,0.905,0.902564102564103,0.882926829268293,0.902564102564103,0.88,0.891139240506329,0.5,0.44,0.4875,0.8925,0.8925,382.311351453936,1
0.915,0.875,0.879807692307692,0.911458333333333,0.879807692307692,0.915,0.897058823529412,0.5,0.4575,0.52,0.895,0.895,408.926184178041,1
0.92,0.91,0.910891089108911,0.919191919191919,0.910891089108911,0.92,0.915422885572139,0.5,0.46,0.505,0.915,0.915,373.164731305745,1
0.94,0.915,0.917073170731707,0.938461538461538,0.917073170731707,0.94,0.928395061728395,0.5,0.47,0.5125,0.9275,0.9275,349.719277362954,1
0.945,0.92,0.921951219512195,0.943589743589744,0.921951219512195,0.945,0.933333333333333,0.5,0.4725,0.5125,0.9325,0.9325,309.360545228571,1
0.96,0.925,0.927536231884058,0.958549222797927,0.927536231884058,0.96,0.943488943488944,0.5,0.48,0.5175,0.9425,0.9425,353.720795877615,1
0.91,0.88,0.883495145631068,0.907216494845361,0.883495145631068,0.91,0.896551724137931,0.5,0.455,0.515,0.895,0.895,381.073432747684,1
0.895,0.875,0.877450980392157,0.892857142857143,0.877450980392157,0.895,0.886138613861386,0.5,0.4475,0.51,0.885,0.885,422.055304422582,1
0.945,0.925,0.926470588235294,0.943877551020408,0.926470588235294,0.945,0.935643564356436,0.5,0.4725,0.51,0.935,0.935,338.902586954319,1
0.925,0.92,0.920398009950249,0.924623115577889,0.920398009950249,0.925,0.922693266832918,0.5,0.4625,0.5025,0.9225,0.9225,384.132710544985,1
0.9,0.88,0.882352941176471,0.897959183673469,0.882352941176471,0.9,0.891089108910891,0.5,0.45,0.51,0.89,0.89,415.98078583039,1
0.94,0.9,0.903846153846154,0.9375,0.903846153846154,0.94,0.92156862745098,0.5,0.47,0.52,0.92,0.92,362.083961935591,1
0.865,0.86,0.860696517412935,0.864321608040201,0.860696517412935,0.865,0.86284289276808,0.5,0.4325,0.5025,0.8625,0.8625,432.854480426238,1
0.9,0.87,0.87378640776699,0.896907216494845,0.87378640776699,0.9,0.886699507389163,0.5,0.45,0.515,0.885,0.885,409.431994831738,1
0.935,0.91,0.91219512195122,0.933333333333333,0.91219512195122,0.935,0.923456790123457,0.5,0.4675,0.5125,0.9225,0.9225,382.094429843702,1
0.93,0.905,0.907317073170732,0.928205128205128,0.907317073170732,0.93,0.918518518518519,0.5,0.465,0.5125,0.9175,0.9175,382.679218890756,1
0.945,0.925,0.926470588235294,0.943877551020408,0.926470588235294,0.945,0.935643564356436,0.5,0.4725,0.51,0.935,0.935,338.830250719392,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,364.705903034348,1
0.93,0.9,0.902912621359223,0.927835051546392,0.902912621359223,0.93,0.916256157635468,0.5,0.465,0.515,0.915,0.915,367.131125267998,1
0.945,0.935,0.935643564356436,0.944444444444444,0.935643564356436,0.945,0.940298507462687,0.5,0.4725,0.505,0.94,0.94,326.827660728218,1
0.89,0.875,0.876847290640394,0.888324873096447,0.876847290640394,0.89,0.883374689826303,0.5,0.445,0.5075,0.8825,0.8825,374.371779254989,1
0.93,0.91,0.911764705882353,0.928571428571429,0.911764705882353,0.93,0.920792079207921,0.5,0.465,0.51,0.92,0.92,356.855222355461,1
0.965,0.935,0.936893203883495,0.963917525773196,0.936893203883495,0.965,0.950738916256158,0.5,0.4825,0.515,0.95,0.95,293.232252132203,1
0.93,0.905,0.907317073170732,0.928205128205128,0.907317073170732,0.93,0.918518518518519,0.5,0.465,0.5125,0.9175,0.9175,350.606911697234,1
0.9,0.865,0.869565217391304,0.896373056994819,0.869565217391304,0.9,0.884520884520885,0.5,0.45,0.5175,0.8825,0.8825,426.326710861869,1
0.87,0.86,0.861386138613861,0.868686868686869,0.861386138613861,0.87,0.865671641791045,0.5,0.435,0.505,0.865,0.865,445.50099005506,1
0.885,0.86,0.863414634146342,0.882051282051282,0.863414634146341,0.885,0.874074074074074,0.5,0.4425,0.5125,0.8725,0.8725,423.646358577765,1
0.92,0.87,0.876190476190476,0.915789473684211,0.876190476190476,0.92,0.897560975609756,0.5,0.46,0.525,0.895,0.895,406.685569324129,1
0.915,0.88,0.884057971014493,0.911917098445596,0.884057971014493,0.915,0.899262899262899,0.5,0.4575,0.5175,0.8975,0.8975,389.50584334901,1
0.935,0.915,0.916666666666667,0.933673469387755,0.916666666666667,0.935,0.925742574257426,0.5,0.4675,0.51,0.925,0.925,369.704282864909,1
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.5,0.46,0.5,0.92,0.92,351.976755389614,1
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.5,0.445,0.5,0.89,0.89,420.44440828771,1
0.92,0.88,0.884615384615385,0.916666666666667,0.884615384615385,0.92,0.901960784313726,0.5,0.46,0.52,0.9,0.9,384.99703312817,1
0.975,0.96,0.960591133004926,0.974619289340101,0.960591133004926,0.975,0.967741935483871,0.5,0.4875,0.5075,0.9675,0.9675,327.300139338101,1
0.925,0.89,0.893719806763285,0.922279792746114,0.893719806763285,0.925,0.909090909090909,0.5,0.4625,0.5175,0.9075,0.9075,379.588661909957,1
0.945,0.93,0.931034482758621,0.944162436548223,0.931034482758621,0.945,0.937965260545906,0.5,0.4725,0.5075,0.9375,0.9375,335.683911597557,1
0.93,0.885,0.889952153110048,0.926701570680628,0.889952153110048,0.93,0.909535452322738,0.5,0.465,0.5225,0.9075,0.9075,381.56680258647,1
0.945,0.915,0.91747572815534,0.943298969072165,0.91747572815534,0.945,0.931034482758621,0.5,0.4725,0.515,0.93,0.93,370.278258182491,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,404.632820963213,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,375.518991321629,1
0.855,0.86,0.85929648241206,0.855721393034826,0.85929648241206,0.855,0.857142857142857,0.5,0.4275,0.4975,0.8575,0.8575,420.404035636938,1
0.915,0.935,0.933673469387755,0.916666666666667,0.933673469387755,0.915,0.924242424242424,0.5,0.4575,0.49,0.925,0.925,352.172844353144,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,400.492912817766,1
0.95,0.92,0.922330097087379,0.948453608247423,0.922330097087379,0.95,0.935960591133005,0.5,0.475,0.515,0.935,0.935,364.618204429856,1
0.93,0.945,0.944162436548223,0.931034482758621,0.944162436548223,0.93,0.937027707808564,0.5,0.465,0.4925,0.9375,0.9375,340.940713921077,1
0.88,0.89,0.888888888888889,0.881188118811881,0.888888888888889,0.88,0.884422110552764,0.5,0.44,0.495,0.885,0.885,398.413666919717,1
0.93,0.925,0.925373134328358,0.92964824120603,0.925373134328358,0.93,0.927680798004987,0.5,0.465,0.5025,0.9275,0.9275,350.267419405168,1
0.915,0.9,0.901477832512315,0.913705583756345,0.901477832512315,0.915,0.90818858560794,0.5,0.4575,0.5075,0.9075,0.9075,402.246921967272,1
0.895,0.905,0.904040404040404,0.896039603960396,0.904040404040404,0.895,0.899497487437186,0.5,0.4475,0.495,0.9,0.9,372.520742182196,1
0.95,0.91,0.913461538461538,0.947916666666667,0.913461538461538,0.95,0.931372549019608,0.5,0.475,0.52,0.93,0.93,355.681838296203,1
0.955,0.945,0.945544554455445,0.954545454545454,0.945544554455445,0.955,0.950248756218905,0.5,0.4775,0.505,0.95,0.95,302.80435264515,1
0.925,0.895,0.898058252427185,0.922680412371134,0.898058252427185,0.925,0.911330049261084,0.5,0.4625,0.515,0.91,0.91,359.246451381904,1
0.945,0.95,0.949748743718593,0.945273631840796,0.949748743718593,0.945,0.947368421052632,0.5,0.4725,0.4975,0.9475,0.9475,306.593158747394,1
0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.5,0.4425,0.5,0.885,0.885,392.077272698398,1
0.95,0.92,0.922330097087379,0.948453608247423,0.922330097087379,0.95,0.935960591133005,0.5,0.475,0.515,0.935,0.935,335.271985040303,1
0.92,0.915,0.915422885572139,0.919597989949749,0.915422885572139,0.92,0.917705735660848,0.5,0.46,0.5025,0.9175,0.9175,373.483909922026,1
0.935,0.925,0.925742574257426,0.934343434343434,0.925742574257426,0.935,0.930348258706468,0.5,0.4675,0.505,0.93,0.93,361.048957473229,1
0.925,0.915,0.915841584158416,0.924242424242424,0.915841584158416,0.925,0.920398009950249,0.5,0.4625,0.505,0.92,0.92,372.125196636436,1
0.895,0.855,0.860576923076923,0.890625,0.860576923076923,0.895,0.877450980392157,0.5,0.4475,0.52,0.875,0.875,414.578989020936,1
0.92,0.905,0.906403940886699,0.918781725888325,0.9064039408867,0.92,0.913151364764268,0.5,0.46,0.5075,0.9125,0.9125,387.982418577953,1
0.94,0.895,0.899521531100478,0.93717277486911,0.899521531100478,0.94,0.919315403422983,0.5,0.47,0.5225,0.9175,0.9175,360.201252711623,1
0.915,0.9,0.901477832512315,0.913705583756345,0.901477832512315,0.915,0.90818858560794,0.5,0.4575,0.5075,0.9075,0.9075,387.34966526919,1
0.9,0.91,0.909090909090909,0.900990099009901,0.909090909090909,0.9,0.904522613065327,0.5,0.45,0.495,0.905,0.905,402.274847914676,1
0.92,0.89,0.893203883495146,0.917525773195876,0.893203883495146,0.92,0.9064039408867,0.5,0.46,0.515,0.905,0.905,380.392487213407,1
0.855,0.88,0.876923076923077,0.858536585365854,0.876923076923077,0.855,0.865822784810127,0.5,0.4275,0.4875,0.8675,0.8675,454.370129885442,1
0.92,0.91,0.910891089108911,0.919191919191919,0.910891089108911,0.92,0.915422885572139,0.5,0.46,0.505,0.915,0.915,402.728518294434,1
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.5,0.445,0.5,0.89,0.89,392.058695182392,1
0.92,0.91,0.910891089108911,0.919191919191919,0.910891089108911,0.92,0.915422885572139,0.5,0.46,0.505,0.915,0.915,380.829869024681,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,383.261326680819,1
0.89,0.9,0.898989898989899,0.891089108910891,0.898989898989899,0.89,0.894472361809045,0.5,0.445,0.495,0.895,0.895,402.896593016287,1
0.905,0.86,0.866028708133971,0.900523560209424,0.866028708133971,0.905,0.885085574572127,0.5,0.4525,0.5225,0.8825,0.8825,414.749916611422,1
0.94,0.945,0.944723618090452,0.940298507462687,0.944723618090452,0.94,0.942355889724311,0.5,0.47,0.4975,0.9425,0.9425,364.334104836709,1
0.945,0.935,0.935643564356436,0.944444444444444,0.935643564356436,0.945,0.940298507462687,0.5,0.4725,0.505,0.94,0.94,346.016059797604,1
0.94,0.915,0.917073170731707,0.938461538461538,0.917073170731707,0.94,0.928395061728395,0.5,0.47,0.5125,0.9275,0.9275,327.53146224522,1
0.845,0.855,0.853535353535353,0.846534653465347,0.853535353535353,0.845,0.849246231155779,0.5,0.4225,0.495,0.85,0.85,460.439514715243,1
0.92,0.905,0.906403940886699,0.918781725888325,0.9064039408867,0.92,0.913151364764268,0.5,0.46,0.5075,0.9125,0.9125,360.333205750319,1
0.905,0.89,0.891625615763547,0.903553299492386,0.891625615763547,0.905,0.898263027295285,0.5,0.4525,0.5075,0.8975,0.8975,386.130959016702,1
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.5,0.445,0.5,0.89,0.89,403.252795387181,1
0.905,0.87,0.8743961352657,0.901554404145078,0.8743961352657,0.905,0.889434889434889,0.5,0.4525,0.5175,0.8875,0.8875,409.436172066194,1
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.5,0.44,0.5,0.88,0.88,413.920207514328,1
0.895,0.91,0.908629441624366,0.896551724137931,0.908629441624365,0.895,0.90176322418136,0.5,0.4475,0.4925,0.9025,0.9025,391.740644884437,1
0.96,0.93,0.932038834951456,0.958762886597938,0.932038834951456,0.96,0.945812807881773,0.5,0.48,0.515,0.945,0.945,342.745368719212,1
0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.5,0.465,0.5,0.93,0.93,343.720676211011,1
0.905,0.91,0.909547738693467,0.90547263681592,0.909547738693467,0.905,0.907268170426065,0.5,0.4525,0.4975,0.9075,0.9075,374.881534833267,1
0.875,0.865,0.866336633663366,0.873737373737374,0.866336633663366,0.875,0.870646766169154,0.5,0.4375,0.505,0.87,0.87,3932.53995246818,0
0.905,0.925,0.923469387755102,0.906862745098039,0.923469387755102,0.905,0.914141414141414,0.5,0.4525,0.49,0.915,0.915,370.85998913697,1
0.93,0.91,0.911764705882353,0.928571428571429,0.911764705882353,0.93,0.920792079207921,0.5,0.465,0.51,0.92,0.92,355.554241836586,1
0.895,0.91,0.908629441624366,0.896551724137931,0.908629441624365,0.895,0.90176322418136,0.5,0.4475,0.4925,0.9025,0.9025,392.607818742176,1
0.93,0.9,0.902912621359223,0.927835051546392,0.902912621359223,0.93,0.916256157635468,0.5,0.465,0.515,0.915,0.915,386.344465836322,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,358.036034093538,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,374.875308405116,1
0.955,0.91,0.913875598086124,0.952879581151832,0.913875598086124,0.955,0.93398533007335,0.5,0.4775,0.5225,0.9325,0.9325,372.443332077089,1
0.945,0.9,0.904306220095694,0.942408376963351,0.904306220095694,0.945,0.924205378973105,0.5,0.4725,0.5225,0.9225,0.9225,376.92315368159,1
0.875,0.86,0.862068965517241,0.873096446700508,0.862068965517241,0.875,0.86848635235732,0.5,0.4375,0.5075,0.8675,0.8675,409.139224395249,1
0.955,0.935,0.936274509803921,0.954081632653061,0.936274509803922,0.955,0.945544554455446,0.5,0.4775,0.51,0.945,0.945,329.377931632699,1
0.945,0.935,0.935643564356436,0.944444444444444,0.935643564356436,0.945,0.940298507462687,0.5,0.4725,0.505,0.94,0.94,345.735790066095,1
0.905,0.91,0.909547738693467,0.90547263681592,0.909547738693467,0.905,0.907268170426065,0.5,0.4525,0.4975,0.9075,0.9075,397.345171885602,1
0.88,0.855,0.858536585365854,0.876923076923077,0.858536585365854,0.88,0.869135802469136,0.5,0.44,0.5125,0.8675,0.8675,427.781159750633,1
0.92,0.895,0.897560975609756,0.917948717948718,0.897560975609756,0.92,0.908641975308642,0.5,0.46,0.5125,0.9075,0.9075,384.142573385106,1
0.9,0.895,0.895522388059702,0.899497487437186,0.895522388059702,0.9,0.897755610972569,0.5,0.45,0.5025,0.8975,0.8975,418.93183672554,1
0.895,0.92,0.917948717948718,0.897560975609756,0.917948717948718,0.895,0.906329113924051,0.5,0.4475,0.4875,0.9075,0.9075,2851.23035079467,1
0.905,0.92,0.918781725888325,0.906403940886699,0.918781725888325,0.905,0.91183879093199,0.5,0.4525,0.4925,0.9125,0.9125,377.52695116193,1
0.89,0.885,0.885572139303483,0.889447236180904,0.885572139303483,0.89,0.887780548628429,0.5,0.445,0.5025,0.8875,0.8875,383.526561200853,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,375.152119566929,1
0.89,0.875,0.876847290640394,0.888324873096447,0.876847290640394,0.89,0.883374689826303,0.5,0.445,0.5075,0.8825,0.8825,392.446271130599,1
0.965,0.98,0.979695431472081,0.96551724137931,0.979695431472081,0.965,0.972292191435768,0.5,0.4825,0.4925,0.9725,0.9725,319.491581138983,1
0.915,0.9,0.901477832512315,0.913705583756345,0.901477832512315,0.915,0.90818858560794,0.5,0.4575,0.5075,0.9075,0.9075,364.421200050963,1
0.955,0.94,0.940886699507389,0.954314720812183,0.940886699507389,0.955,0.947890818858561,0.5,0.4775,0.5075,0.9475,0.9475,339.928131975246,1
0.9,0.895,0.895522388059702,0.899497487437186,0.895522388059702,0.9,0.897755610972569,0.5,0.45,0.5025,0.8975,0.8975,399.23149612055,1
0.895,0.89,0.890547263681592,0.894472361809045,0.890547263681592,0.895,0.892768079800499,0.5,0.4475,0.5025,0.8925,0.8925,391.521153208771,1
0.92,0.895,0.897560975609756,0.917948717948718,0.897560975609756,0.92,0.908641975308642,0.5,0.46,0.5125,0.9075,0.9075,401.482503203494,1
0.945,0.95,0.949748743718593,0.945273631840796,0.949748743718593,0.945,0.947368421052632,0.5,0.4725,0.4975,0.9475,0.9475,336.481576796463,1
0.91,0.9,0.900990099009901,0.909090909090909,0.900990099009901,0.91,0.90547263681592,0.5,0.455,0.505,0.905,0.905,380.294646096314,1
0.93,0.9,0.902912621359223,0.927835051546392,0.902912621359223,0.93,0.916256157635468,0.5,0.465,0.515,0.915,0.915,370.857484779659,1
0.925,0.875,0.880952380952381,0.921052631578947,0.880952380952381,0.925,0.902439024390244,0.5,0.4625,0.525,0.9,0.9,406.902399569326,1
0.885,0.89,0.889447236180904,0.885572139303483,0.889447236180904,0.885,0.887218045112782,0.5,0.4425,0.4975,0.8875,0.8875,390.510279940682,1
0.935,0.91,0.91219512195122,0.933333333333333,0.91219512195122,0.935,0.923456790123457,0.5,0.4675,0.5125,0.9225,0.9225,362.961796223021,1
0.89,0.9,0.898989898989899,0.891089108910891,0.898989898989899,0.89,0.894472361809045,0.5,0.445,0.495,0.895,0.895,397.752587502536,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,388.747186246331,1
0.885,0.895,0.893939393939394,0.886138613861386,0.893939393939394,0.885,0.889447236180905,0.5,0.4425,0.495,0.89,0.89,393.016699221853,1
0.855,0.88,0.876923076923077,0.858536585365854,0.876923076923077,0.855,0.865822784810127,0.5,0.4275,0.4875,0.8675,0.8675,429.35768168982,1
